PID,Bucket
290976,Low
309660,Low
313848,Low
38200,Low
286702,Low
401160,Low
325503,Med
147267,Low
76288,Low
393506,Low
123809,Low
360172,Med
387252,Med
244844,Low
167468,Low
177221,Low
34013,Low
65012,Low
274609,Low
288320,Med
382209,Low
218976,Low
392069,Low
300397,Low
434973,Low
138168,Low
176562,Med
179679,Low
214678,Med
97666,Low
131598,Med
123911,Low
107855,Low
346175,Med
36585,Low
316101,Low
126919,Low
102492,Low
300109,Low
131480,Med
182821,Low
393223,Med
151709,Low
73343,Med
350874,Low
252123,Low
333559,Med
114733,Med
166536,Low
126250,Low
222964,Low
36217,Low
266888,Low
357826,Low
26504,Low
214328,Low
343508,Low
322492,Low
49117,Low
158154,Med
200300,Low
194041,Low
68443,Low
100293,Low
262717,Low
399021,Low
403000,Med
305526,Med
355606,Low
110057,Low
367167,Low
343434,Med
370987,Med
39635,Low
256713,Med
449602,Med
355025,Low
92784,Med
368321,Med
398866,Low
22608,Low
228651,Low
122845,Low
201888,Low
47758,Low
35254,Low
251592,Med
39593,Low
232277,Low
231155,Low
311556,Low
189743,Low
364936,Low
137269,Low
234945,Low
274974,Low
359193,Med
35189,Low
49192,Low
28150,Low
59943,Low
211602,Med
26081,Low
184537,Low
43899,Low
324380,Low
51404,Low
154061,Low
351241,Low
59452,Low
19750,Low
328643,Med
88054,Med
327362,Low
378563,Low
62095,Low
160604,Med
273462,Low
166462,Med
31720,Low
381120,Med
77568,Low
45089,Med
49609,Low
57867,Low
170244,Med
52810,Low
453250,Low
282144,Low
402161,Med
341192,Low
85484,Low
81420,Low
144251,Low
29400,Low
405828,Low
73499,Low
48594,Low
187793,Low
52231,Low
197849,Low
93123,Low
58646,Low
58426,Low
86497,Low
378931,Med
366483,Med
140517,Low
315034,Med
320144,Low
315525,Low
259633,Low
340762,Low
41423,Low
27581,Low
116929,Low
148601,Med
346685,Low
439555,Med
192405,Low
304612,Low
122754,Low
294296,Low
183363,Low
107757,Low
188036,Low
37538,Low
322843,Med
434141,Low
49971,Low
170006,Low
236488,Low
348635,Low
293025,Low
273481,Low
63236,Low
213787,Med
128590,Med
100382,Low
302102,Low
192660,Med
432880,Low
264889,Med
216464,Low
117635,Low
116254,Low
203604,Low
195125,Low
340280,Med
53184,Low
92601,Low
104345,Low
164720,Low
50367,Med
395095,Low
387721,Low
278254,Med
55693,Low
149868,Low
304559,Low
91353,Med
315966,Med
314506,Low
51203,Med
70749,Low
43056,Low
15916,Low
297297,Low
26941,Med
131959,Low
51222,Low
376677,Low
195208,Low
24335,Low
217583,Low
56751,Low
368621,Low
353693,Low
179946,Low
59845,Med
243280,Low
453490,Med
391889,Med
338916,Low
270765,Med
165006,Med
46240,Low
156520,Low
293443,Low
377628,Low
257412,Low
55926,Low
133779,Med
53151,Low
131765,Low
54915,Low
286766,Low
178212,Med
108369,Low
32653,Med
140973,Low
70125,Low
55594,Low
127163,Low
234045,Low
16791,Low
176486,Low
228606,Med
243932,Low
246662,Med
130171,Low
59532,Low
204791,Low
127911,Med
71443,Low
51815,Low
50290,Low
358519,Low
83292,Low
75305,Med
92633,Low
59216,Med
82333,Low
205403,Low
207846,Med
86578,Med
29884,Low
46886,Low
408106,Med
229742,Low
48557,Low
434334,Med
31960,Low
247928,Low
452096,Med
62145,Low
70340,Low
144617,Med
178103,Low
398101,Low
168333,Low
101650,Med
76020,Low
57851,Low
264998,Med
37452,Low
420632,Med
320502,Low
49616,Low
96001,Low
107509,Low
372811,Med
254629,Low
217227,Low
40105,Low
161397,Low
314805,Med
356930,Med
439657,Low
75626,Med
49148,Low
288985,Low
427863,Low
140520,Low
189465,Med
15576,Low
139070,Med
95949,Med
427693,Low
307835,Low
208672,Low
31242,Low
70502,Low
373384,Low
435593,Low
372972,Low
182529,Low
59793,Low
284327,Low
244863,Low
370379,Low
159703,Low
103591,Med
219471,Low
141275,Med
405822,Low
267126,Med
265710,Low
417603,Low
234066,Low
120936,Med
392174,Med
253297,Low
296239,Low
38264,Med
39457,Low
107338,Low
36085,Low
154008,Med
251768,Low
86346,Low
109654,Low
75662,Low
149088,Low
351057,Low
73706,Med
24408,Low
429462,Low
68116,Low
107500,Low
50718,Low
305607,Low
306303,Low
306117,Low
172020,Low
54343,Low
185066,Low
171395,Low
35507,Low
60517,Low
173375,Med
209500,Low
89072,Low
94605,Low
171117,Low
215317,Low
394610,Med
304149,Low
106304,Low
197828,Low
361208,Low
369062,Low
130681,Low
182645,Low
422391,Med
58691,Low
76292,Low
58882,Low
185565,Low
334266,Low
308126,Low
74563,Low
52087,Low
153682,Low
42716,Low
270617,Low
68066,Low
317678,Med
415950,Low
147664,Low
343131,Med
206922,Med
139910,Low
172437,Med
298975,Med
386263,Low
178297,Low
309769,Low
453454,Med
418589,Low
118752,Low
418632,Low
71122,Low
72455,Low
299415,Low
259635,Low
47008,Low
92369,Low
266866,Med
23779,Low
164740,Med
379242,Low
93830,Low
329536,Med
244464,Med
71383,Low
284801,Med
405694,Low
88156,Low
158972,Low
180560,Med
92904,Low
215097,Low
341797,Low
276760,Med
121000,Med
89515,Low
128781,Med
145700,Low
136959,Low
202332,Low
102837,Med
45653,Low
94730,Low
33421,Low
112454,Low
342270,Med
291061,Med
398957,Low
338360,Low
44001,Med
168850,Low
345764,Med
153922,Low
108482,Med
202047,Low
14363,Low
170936,Low
140699,Low
371747,Low
277653,Low
117875,Low
257515,Med
330120,Low
127529,Low
46887,Low
372641,Med
115296,Low
254552,Med
264999,Med
184142,Low
204843,Med
289564,Low
370354,Low
42512,Med
423883,Low
47534,Low
326781,Low
217350,Low
311588,Low
40511,Low
431816,Low
112406,Low
130787,Low
53788,Med
337953,Low
299028,Med
77528,Low
27609,Low
78993,Low
447149,Med
41592,Low
358942,Low
55854,Low
381082,Low
195947,Low
81619,Low
245366,Low
96146,Low
70594,Low
48403,Low
29531,Low
447884,Low
74159,Low
291766,Low
307378,Low
256891,Low
347555,Low
57301,Low
73979,Low
233555,Low
176834,Low
92842,Low
392380,Med
232273,Low
343856,Low
94833,Med
184817,Low
98795,Low
97861,Low
45846,Low
65716,Low
196302,Low
200330,Low
51198,Low
106447,Low
62919,Low
190059,Low
99828,Low
97151,Low
274670,Low
376502,Low
164736,Low
186753,Low
371151,Low
25070,Low
194227,Low
55129,Low
76414,Low
145937,Med
441382,Low
283823,Low
453451,Low
87895,Med
321042,Med
115018,Low
276757,Low
70920,Med
114661,Low
151124,Med
320325,Med
350928,Low
64616,Low
419280,Low
63880,Low
197741,Low
101733,Low
175838,Low
103800,Low
66683,Low
40819,Low
28615,Low
161886,Med
25835,Low
257229,Low
247811,Low
316996,Low
288316,Med
20139,Low
276446,Med
65009,Low
133772,Low
158129,Low
191774,Low
33406,Low
70131,Med
371609,Low
127275,Low
271549,Med
82225,Low
288007,Med
415105,Med
372438,Low
192069,Low
31110,Low
94477,Med
439617,Med
394224,Med
43569,Low
225569,Low
342238,Med
373260,Low
225730,Med
130794,Low
206308,Low
153576,Low
298927,Low
68915,Low
408433,Low
307758,Med
72826,Low
112688,Low
225692,Low
340529,Low
346086,Med
111006,Low
207609,Low
98575,Low
77037,Med
296847,Low
353250,Low
60563,Low
284842,Low
83698,Med
309830,Med
193484,Low
271214,Med
105322,Low
111196,Low
366971,Low
399604,Low
269927,Med
210954,Low
425905,Med
137756,Low
172513,Low
120469,Low
294417,Med
388492,Low
384874,Low
219328,Med
293784,Low
329745,Med
255227,Low
368168,Low
247080,Low
66780,Low
427205,Low
386170,Low
129329,Low
101624,Med
122024,Low
356771,Low
168982,Med
40151,Low
282192,Low
121897,Low
85230,Low
434160,Low
309668,Low
134758,Low
132923,Low
433028,Low
258957,Low
195610,Low
280937,Med
58500,Low
202279,Low
282660,Low
185701,Low
193197,Low
106868,Med
430803,Med
106574,Low
63282,Low
98749,Med
440834,Low
136607,Low
304705,Low
449030,Low
309949,Low
221148,Low
273724,Med
313294,Med
246839,Low
449799,Med
284328,Med
273178,Med
143231,Low
304434,Low
388435,Low
388117,Low
140169,Low
382621,Low
343092,Low
371569,Low
187439,Med
361099,Low
49988,Low
63785,Low
419041,Low
88577,Low
426033,Low
278379,Low
53570,Low
350716,Med
352086,Low
343764,Low
295483,Low
392372,Low
194562,Low
34465,Low
104833,Low
64718,Low
38205,Low
48888,Med
128565,Low
438834,Low
398666,Low
122,Med
384773,Low
266521,Med
50359,Low
56940,Low
180075,Med
101473,Med
141276,Low
354434,Med
390993,Low
283025,Low
338999,Low
52643,Low
207818,Low
211359,Low
112401,Med
57652,Med
450617,Med
394213,Low
53413,Low
162267,Low
237137,Low
135845,Low
111883,Low
105267,Low
272742,Low
194739,Low
371376,Low
49151,Low
235764,Low
434449,Low
156844,Med
41837,Low
52452,Med
119945,Low
372270,Low
46309,Low
127591,Low
387003,Low
87746,Low
131119,Low
401852,Med
238338,Low
285927,Med
421757,Med
263075,Med
43934,Low
107886,Low
113320,Low
155289,Low
88912,Low
271180,Med
255364,Med
45373,Low
152229,Low
309298,Low
349324,Low
219667,Low
298499,Med
198145,Low
192347,Low
34472,Low
48972,Low
276974,Med
173586,Low
59770,Low
55456,Low
48820,Low
215693,Low
356593,Med
245049,Low
68455,Low
82112,Med
26231,Low
26193,Low
51604,Low
49888,Low
242676,Low
170068,Low
73129,Low
69077,Low
293461,Med
101655,Med
106792,Low
181424,Low
139423,Med
396645,Med
260864,Med
414293,Low
64820,Low
52927,Low
169777,Med
101997,Low
439207,Low
260650,Low
234909,Med
113218,Med
161571,Med
429908,Low
287015,Low
92176,Low
251126,Low
237407,Low
77166,Low
271992,Med
40097,Low
190040,Low
97885,Med
109768,Low
338046,Med
419664,Low
384541,Low
439935,Low
320524,Low
372292,Low
366278,Low
234277,Low
34030,Low
157317,Med
160418,Low
42490,Low
226813,Low
364550,Low
184289,Low
355810,Low
115699,Low
47798,Low
281493,Med
41218,Low
178963,Med
364336,Low
117622,Low
198042,Med
392323,Low
170878,Med
185068,Low
348850,Low
108565,Low
306443,Low
329336,Low
312017,Low
289428,Med
55039,Low
207425,Low
445281,Low
250697,Low
310213,Low
435065,Low
110170,Low
98416,Low
218938,Low
338809,Med
416708,Low
110837,Med
66196,Low
420978,Low
314440,Low
297131,Low
72756,Med
66306,Med
371094,Med
380101,Low
227186,Low
419663,Low
51210,Low
215761,Low
139660,Med
221961,Low
397473,Med
305823,Low
244312,Low
413627,Low
234881,Med
111045,Low
107284,Low
64232,Low
99264,Med
336513,Med
183560,Med
223156,Med
172680,Low
49314,Med
218700,Low
192477,Low
442390,Low
322947,Low
277905,Low
125969,Low
257523,Low
164098,Low
431833,Low
244015,Low
370107,Low
203111,Low
225658,Med
295390,Low
81591,Med
429503,Low
382956,Low
352332,Low
287376,Low
62248,Low
245427,Low
226543,Low
422372,Low
84448,Low
130166,Med
97882,Low
334846,Low
41610,Low
198388,Low
354361,Med
128698,Low
397833,Low
285658,Low
160957,Low
215458,Low
43101,Low
121696,Med
220370,Low
113871,Low
134743,Low
181842,Low
42356,Low
276390,Low
86411,Med
381361,Med
87558,Low
31903,Low
154562,Low
96665,Low
91063,Med
192550,Med
401599,Low
363862,Med
282169,Low
110019,Low
72750,Med
183008,Low
55362,Low
382758,Low
368252,Low
361449,Med
107906,Med
200341,Low
35040,Low
284188,Low
435407,Low
196094,Low
66858,Low
400136,Med
39179,Low
15711,Low
398795,Med
190540,Low
100233,Low
37995,Low
280892,Low
271310,Low
269741,Low
22881,Low
179663,Med
205852,Low
40523,Low
255451,Low
183284,Low
134575,Low
385727,Low
61486,Low
54956,Low
451733,Med
49448,Low
72802,Low
89596,Low
187400,Low
391944,Med
295577,Low
41598,Low
13468,Med
105787,Low
85420,Low
166392,Low
105980,Low
440423,Low
54438,Low
32894,Med
36226,Low
41716,Low
89096,Med
39218,Low
159085,Low
68837,Low
377012,Low
283539,Med
53141,Low
76285,Low
241797,Med
74930,Low
183908,Low
87075,Low
115574,Med
72114,Low
378314,Med
215885,Low
192855,Low
296535,Med
290045,Med
24279,Low
382816,Med
30277,Low
206867,Med
165189,Low
379625,Low
244815,Low
232021,Med
448874,Med
318084,Low
165186,Low
445976,Med
292129,Med
37584,Low
119375,Low
194481,Low
36107,Low
297181,Low
424338,Low
208333,Med
164449,Med
252562,Low
103509,Low
50007,Low
179247,Med
29355,Low
217572,Low
68505,Med
445289,Low
408186,Low
409094,Low
120275,Low
399419,Med
352442,Med
187344,Med
249771,Med
103932,Low
394367,Low
40155,Low
86567,Low
160557,Low
193256,Low
293920,Low
409419,Low
373249,Low
384938,Med
172991,Med
166526,Med
221163,Low
238022,Low
140229,Low
400613,Low
229723,Med
103654,Med
357742,Low
181242,Low
90875,Low
287326,Low
32051,Low
384095,Low
161875,Low
346166,Low
168145,Low
135631,Low
65094,Low
334124,Med
321643,Low
376296,Low
184925,Low
309919,Med
285384,Med
59794,Low
20518,Low
54949,Low
122027,Low
149684,Low
242454,Med
334864,Med
39774,Low
378431,Low
74089,Low
137184,Low
385352,Low
221085,Low
112076,Low
176774,Low
418528,Med
419200,Low
254637,Med
116268,Low
146311,Low
104570,Low
155598,Low
23747,Low
20151,Low
125267,Low
448447,Med
355509,Low
395112,Low
128905,Low
415806,Low
286975,Low
272147,Med
391564,Low
152493,Low
33162,Low
53161,Low
114861,Low
83197,Med
331438,Med
247756,Low
264499,Low
179241,Med
426779,Low
218124,Low
75105,Med
209068,Low
371552,Low
291429,Low
356651,Low
426776,Low
375401,Med
18653,Low
182920,Low
77821,Low
256527,Med
452861,Low
322088,Med
392046,Low
45712,Low
61939,Low
385809,Low
194187,Low
54421,Low
250067,Low
415809,Low
176783,Low
62943,Med
143057,Med
247472,Low
86894,Low
341446,Low
127662,Med
413074,Low
224635,Low
100800,Med
87322,Low
255246,Low
445518,Low
184989,Low
131856,Low
181042,Low
376547,Low
63668,Low
169752,Low
99726,Low
163545,Low
424882,Low
316726,Low
334292,Low
58604,Low
451010,Low
352360,Med
189558,Low
128105,Low
106528,Low
169084,Low
119916,Low
46995,Low
308016,Low
145638,Low
82974,Low
109006,Low
281454,Med
54720,Low
263460,Low
107334,Low
184592,Low
59902,Low
189236,Low
43770,Low
293346,Med
159515,Med
105944,Low
295315,Low
384133,Med
263109,Med
384882,Low
94523,Low
27490,Low
187393,Low
213874,Low
33934,Low
343656,Low
387182,Low
333587,Low
384311,Low
92664,Low
313357,Low
127846,Low
405353,Low
345627,Low
306468,Low
195679,Low
213513,Low
294474,Med
54385,Low
360756,Low
41859,Low
48296,Low
76986,Low
46202,Low
330006,Med
78152,Low
97180,Med
99739,Low
253359,Low
300667,Low
370292,Low
330542,Low
451329,Low
58542,Low
138514,Low
408859,Med
391879,Low
208431,Med
140009,Low
179276,Low
189984,Med
84732,Med
66408,Low
49031,Low
206770,Low
341699,Low
65908,Low
287176,Low
403665,Med
83017,Med
55051,Low
413748,Low
40557,Low
304470,Low
224668,Med
72662,Low
43024,Low
210993,Low
147977,Med
206249,Low
97518,Med
57895,Low
253799,Low
76140,Med
256661,Med
217690,Low
176533,Low
255728,Low
84971,Med
405918,Low
104495,Low
167299,Low
62681,Low
74459,Low
206861,Low
47589,Low
162180,Low
56122,Low
214374,Low
398428,Low
42787,Low
381043,Med
320460,Med
78101,Low
41127,Low
42957,Low
34599,Low
53595,Low
326454,Low
435389,Med
58141,Low
205041,Low
93894,Low
265715,Med
154521,Low
253912,Low
267609,Low
74043,Low
188652,Med
87363,Low
254446,Med
20192,Low
302880,Low
216626,Med
232298,Low
412667,Low
384803,Low
364193,Low
109129,Low
102324,Low
291593,Low
51874,Low
229455,Med
207414,Low
54335,Low
215241,Med
285739,Low
107811,Low
164013,Low
35177,Low
392306,Low
102404,Med
293030,Low
179243,Low
47908,Med
48115,Low
333614,Low
63930,Low
365034,Low
185873,Low
224630,Low
41080,Low
348000,Low
89397,Low
206230,Low
415724,Med
127201,Low
173543,Low
216627,Low
206381,Low
335801,Low
300266,Med
85119,Low
219566,Low
232996,Med
41296,Low
422252,Low
372198,Low
392454,Med
37977,Med
284089,Low
50261,Low
288584,Low
406064,Low
213779,Med
101981,Low
441742,Low
407354,Med
249863,Low
82576,Low
252721,Low
110063,Low
446547,Low
319066,Med
412272,Med
48541,Med
37208,Low
410021,Med
173587,Low
202650,Low
48774,Med
177224,Low
335045,Med
314312,Low
141326,Low
327363,Low
225583,Low
230592,Low
312189,Low
319519,Low
203952,Low
172662,Low
66141,Low
44401,Low
47300,Low
35696,Low
96744,Low
132298,Med
29753,Med
37723,Low
364716,Low
41968,Low
178278,Low
388907,Low
156624,Low
293288,Low
291433,Low
365320,Low
425767,Low
77300,Med
402849,Low
152414,Med
354647,Low
49538,Low
36935,Low
274002,Med
36714,Med
152188,Low
24494,Low
365543,Low
171101,Med
315552,Med
129250,Low
376019,Low
85612,Low
308193,Low
331338,Low
422599,Low
102313,Low
278308,Low
361572,Low
417391,Med
96664,Med
28212,Med
105785,Low
120051,Med
111307,Med
303089,Low
41139,Med
290078,Med
135972,Low
450304,Med
147031,Med
377005,Low
192699,Med
214782,Low
94552,Low
126352,Low
391699,Low
65884,Low
274996,Med
253486,Low
51739,Low
66759,Low
113890,Low
15681,Low
123867,Low
440654,Low
450889,Low
159910,Low
299773,Med
20735,Low
27810,Low
356837,Low
225646,Med
202199,Low
49021,Low
161175,Low
221479,Low
82585,Low
62008,Med
382875,Low
94319,Low
58237,Low
304841,Low
262380,Med
265245,Med
206954,Low
260725,Med
71916,Low
48451,Med
331077,Low
19008,Low
446716,Low
426631,Low
318515,Low
284151,Low
202369,Low
111346,Med
110165,Low
200974,Low
297723,Low
44696,Low
22524,Low
64776,Low
313136,Med
168862,Low
42559,Med
250115,Low
83527,Med
304643,Low
338736,Low
111052,Med
416772,Med
336410,Med
89831,Low
72530,Med
110585,Low
181897,Low
154774,Low
244353,Low
170087,Low
320549,Low
329740,Med
36690,Low
187660,Low
62083,Med
71438,Low
350412,Low
357288,Low
56690,Med
151981,Low
160643,Med
376687,Low
22650,Low
179519,Low
192368,Low
67349,Low
45728,Med
29780,Low
29455,Low
185424,Med
73584,Low
165243,Low
119912,Med
187321,Low
190147,Med
420471,Med
127658,Low
21146,Low
304115,Low
155376,Low
347434,Med
33311,Low
84910,Low
223775,Low
224702,Low
112152,Low
229656,Low
277148,Low
219450,Med
133458,Low
234144,Low
57189,Low
45287,Low
117537,Low
252277,Low
42735,Low
48798,Low
195900,Low
110183,Low
222246,Low
430242,Low
259362,Low
90021,Low
330881,Low
418497,Low
345406,Low
115552,Low
334812,Low
20705,Med
384368,Low
106226,Low
73255,Med
151579,Low
25148,Low
413749,Low
291275,Low
385810,Low
123883,Low
46127,Low
271696,Med
341101,Low
128342,Low
216972,Low
263440,Med
47135,Low
94548,Low
61670,Med
56126,Low
229994,Med
168133,Low
34801,Low
73123,Med
90381,Low
100521,Low
147733,Low
165503,Low
44321,Low
411930,Med
285929,Med
56580,Low
120091,Low
165750,Low
119093,Med
230844,Med
207725,Low
233904,Low
145157,Low
198372,Med
158073,Med
64889,Low
34936,Low
383243,Low
44404,Low
130164,Med
69100,Low
180741,Low
89022,Low
254697,Low
53858,Med
415901,Low
277674,Low
55938,Low
298434,Low
173789,Low
104675,Low
171961,Low
150602,Low
89906,Low
336720,Low
86976,Low
41880,Low
75856,Med
373363,Low
390180,Low
84111,Low
68729,Low
126338,Med
232919,Low
244039,Low
167728,Low
383907,Low
256395,Med
155957,Low
99671,Low
394442,Low
81871,Low
441703,Low
139352,Med
113870,Med
46219,Low
47155,Med
57462,Low
126984,Low
409435,Low
114528,Med
184597,Low
67294,Low
98605,Med
182951,Med
103222,Low
429775,Low
183655,Low
336198,Low
27093,Low
140631,Low
104451,Low
180861,Low
87417,Low
155471,Low
51434,Low
153210,Med
170375,Low
409750,Med
154271,Low
366337,Low
214389,Low
73085,Low
40985,Low
89970,Low
88454,Low
319549,Med
136369,Low
400371,Low
385479,Med
255019,Low
170851,Med
43144,Low
185708,Low
52094,Low
46000,Low
19501,Low
41200,Med
126789,Med
25151,Med
300271,Low
78754,Low
408011,Low
107714,Low
309487,Low
386963,Low
146741,Low
110830,Low
62088,Med
36990,Low
255459,Low
27470,Low
63067,Low
251936,Low
126298,Low
236055,Med
306979,Med
292960,Med
352275,Low
114754,Med
182278,Med
148565,Med
37858,Med
116252,Low
186351,Low
271977,Low
294364,Low
41996,Low
37523,Med
96291,Low
27199,Low
159522,Low
375761,Med
157910,Low
72409,Low
83948,Low
424002,Low
198236,Low
414492,Low
97272,Low
282028,Med
183813,Med
105590,Low
283012,Med
147095,Low
177952,Low
185486,High-Med
50884,Med
278706,Low
156586,Med
237301,Low
185735,Low
44791,Low
173145,Low
184045,Med
209919,Low
190074,Low
171123,Med
296502,Low
346233,Low
35517,Low
54370,Low
60487,Low
43709,Low
90151,Low
218672,Low
180149,Low
431997,Med
414834,Low
418566,Low
111554,Low
337093,Med
170607,Low
367942,Med
168926,Med
350259,Low
431649,Low
56298,Low
53587,Low
174420,Low
37197,Med
112520,Low
301861,Med
78407,Med
48152,Low
88188,Low
357585,Med
136192,Low
10912,Low
273278,Low
250093,Low
439377,Low
266434,Low
198395,Low
168189,Low
69885,Low
56922,Low
184225,Low
106917,Low
370013,Med
50082,Low
115126,Low
180456,Low
202826,Low
198118,Low
322092,Low
25009,Med
405236,Low
220280,Low
35540,Low
337860,Med
121971,Low
76225,Low
72492,Low
111721,Low
35240,Low
44058,Low
20279,Low
150523,Low
74718,Low
257130,Low
258351,Low
200025,Low
151973,Med
127280,Low
122714,Low
226195,Low
285757,Low
162516,Med
144533,Low
41482,Low
111133,Med
430290,Low
380473,Low
204196,Med
286884,Low
342379,Low
211831,Low
17985,Low
243133,Low
112105,Low
203141,Low
177493,Low
263930,Low
177463,Low
180725,Low
61741,Med
227345,Low
277805,Low
123872,Low
376729,Low
50242,Low
62657,Low
96020,Low
259180,Low
241919,Low
436089,Low
397834,Low
67173,Low
373231,Low
35404,Med
200243,Med
253286,Low
354965,Low
211786,Low
445957,Low
98322,Low
236767,Low
49017,Low
52414,Low
78640,Med
44534,Med
265914,Low
389021,Med
415285,Med
345216,Med
314463,Med
59455,Low
108322,Low
150753,Low
371951,Low
212202,Low
301549,Low
182592,Low
390293,Low
282343,Low
136308,Low
303628,Med
24227,Low
365578,Low
199371,Low
146758,Low
